"","Indnum","Group","Activity","Activity_Num","QL_cleaned","Consumption","cf_rate","carbon_footprint"
"408",16,1,"Use of heat pump",3,49,0,0.001074,0
"409",16,1,"Use of air conditioner",4,41,28,0.000598,0.016744
"410",16,2,"shower - short",5,93,7,0.000167,0.001169
"411",16,2,"shower - long (> 3 min)",6,87,28,0.0002515,0.007042
"412",16,2,"bath",7,16,0,0.000333,0
"413",16,2,"wash-up",8,34,43,5.45e-05,0.0023435
"414",16,3,"use of dishwasher",9,20,0,0.0003595,0
"415",16,3,"use of clothes washer",10,29,4,0.000409,0.001636
"416",16,3,"use of clothes dryer",11,16,3,0.000122,0.000366
"417",16,3,"use of cooking range",12,41.95,0,0.000135,0
"418",16,3,"use of  oven",13,33,11,0.00015,0.00165
"419",16,3,"use of self-clean feature of electric oven",14,12,3,0.000178,0.000534
"420",16,3,"Small kitchen appliance in the home",15,41.95,0,4.75e-05,0
"421",16,4,"TV/computer use",16,30,60,2e-06,0.00012
"422",16,5,"air travel - large plane",17,51,2003,0.000179,0.358537
"423",16,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"424",16,5,"car trips- self only",19,49,461,0.000551,0.254011
"425",16,5,"car trips - driver and self",20,40,13,0.000554,0.007202
"426",16,5,"car trips - 2+ people with multiple end points",21,41.95,18,0.000354,0.006372
"427",16,5,"trips using public ground transportation",22,42,15,0.000276,0.00414
"428",16,6,"bags of garbage disposed",23,51,21,0.0419,0.8799
"429",16,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"430",16,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"431",16,6,"hazardous or electric items disposed",26,41.95,0,0.0211,0
"432",16,6,"large items disposed",27,15,2,0.0211,0.0422
"433",17,1,"Household heating => 70F",1,76,10,0.000436,0.00436
"434",17,1,"Household heating < 70F",2,76,5,0.000872,0.00436
"435",17,1,"Use of heat pump",3,42,0,0.001074,0
"436",17,1,"Use of air conditioner",4,38,28,0.000598,0.016744
"437",17,2,"shower - short",5,89,8,0.000147666666666667,0.00118133333333333
"438",17,2,"shower - long (> 3 min)",6,87,16,0.000227666666666667,0.00364266666666667
"439",17,2,"bath",7,18,0,0.000289333333333333,0
"440",17,2,"wash-up",8,43,49,4.2e-05,0.002058
"441",17,3,"use of dishwasher",9,20,0,0.000328666666666667,0
"442",17,3,"use of clothes washer",10,31,6,0.000384666666666667,0.002308
"443",17,3,"use of clothes dryer",11,15,4,0.000132,0.000528
"444",17,3,"use of cooking range",12,43.35,0,0.000142,0
"445",17,3,"use of  oven",13,41,11,0.000162,0.001782
"446",17,3,"use of self-clean feature of electric oven",14,19,2,0.000199,0.000398
"447",17,3,"Small kitchen appliance in the home",15,43.35,0,4.75e-05,0
"448",17,4,"TV/computer use",16,27,62,2e-06,0.000124
"449",17,5,"air travel - large plane",17,48,3972,0.000179,0.710988
"450",17,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"451",17,5,"car trips- self only",19,60,419,0.000551,0.230869
"452",17,5,"car trips - driver and self",20,28,20,0.000554,0.01108
"453",17,5,"car trips - 2+ people with multiple end points",21,43.35,0,0.000354,0
"454",17,5,"trips using public ground transportation",22,52,12,0.000276,0.003312
"455",17,6,"bags of garbage disposed",23,43,22,0.0419,0.9218
"456",17,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"457",17,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"458",17,6,"hazardous or electric items disposed",26,43.35,3,0.0211,0.0633
"459",17,6,"large items disposed",27,14,2,0.0211,0.0422
"460",18,1,"Household heating => 70F",1,71,10,0.000436,0.00436
"461",18,1,"Household heating < 70F",2,76,9,0.000872,0.007848
"462",18,1,"Use of heat pump",3,54,0,0.001074,0
"463",18,1,"Use of air conditioner",4,53,29,0.000598,0.017342
"464",18,2,"shower - short",5,89,8,0.0002155,0.001724
"465",18,2,"shower - long (> 3 min)",6,82,24,0.000333,0.007992
"466",18,2,"bath",7,18,7,0.00039,0.00273
"467",18,2,"wash-up",8,28,38,6.1e-05,0.002318
"468",18,3,"use of dishwasher",9,19,0,0.0004325,0
"469",18,3,"use of clothes washer",10,43,7,0.0005005,0.0035035
"470",18,3,"use of clothes dryer",11,12,2,0.000122,0.000244
"471",18,3,"use of cooking range",12,42.1904761904762,0,0.000135,0
"472",18,3,"use of  oven",13,40,12,0.00015,0.0018
"473",18,3,"use of self-clean feature of electric oven",14,15,4,0.000178,0.000712
"474",18,3,"Small kitchen appliance in the home",15,42.1904761904762,0,4.75e-05,0
"475",18,4,"TV/computer use",16,28,61,2e-06,0.000122
"476",18,5,"air travel - large plane",17,50,2382,0.000179,0.426378
"477",18,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"478",18,5,"car trips- self only",19,47,348,0.000551,0.191748
"479",18,5,"car trips - driver and self",20,23,37,0.000554,0.020498
"480",18,5,"car trips - 2+ people with multiple end points",21,42.1904761904762,0,0.000354,0
"481",18,5,"trips using public ground transportation",22,58,12,0.000276,0.003312
"482",18,6,"bags of garbage disposed",23,46,22,0.0419,0.9218
"483",18,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"484",18,6,"bags of compost deposited (negative CF)",25,15,7,-0.0419,-0.2933
"485",18,6,"hazardous or electric items disposed",26,42.1904761904762,0,0.0211,0
"486",18,6,"large items disposed",27,19,2,0.0211,0.0422
"487",19,1,"Household heating => 70F",1,92,3,0.000436,0.001308
"488",19,1,"Household heating < 70F",2,86,4,0.000872,0.003488
"489",19,1,"Use of heat pump",3,40,0,0.001074,0
"490",19,1,"Use of air conditioner",4,43,17,0.000598,0.010166
"491",19,2,"shower - short",5,83,4,0.000199,0.000796
"492",19,2,"shower - long (> 3 min)",6,82,38,0.000312,0.011856
"493",19,2,"bath",7,16,0,0.000368,0
"494",19,2,"wash-up",8,24,43,5.5e-05,0.002365
"495",19,3,"use of dishwasher",9,23,0,0.000389,0
"496",19,3,"use of clothes washer",10,38,2,0.000475,0.00095
"497",19,3,"use of clothes dryer",11,16,3,0.000122,0.000366
"498",19,3,"use of cooking range",12,43.4,0,0.000135,0
"499",19,3,"use of  oven",13,33,8,0.00015,0.0012
"500",19,3,"use of self-clean feature of electric oven",14,21,1,0.000178,0.000178
"501",19,3,"Small kitchen appliance in the home",15,43.4,52,4.75e-05,0.00247
"502",19,4,"TV/computer use",16,30,58,2e-06,0.000116
"503",19,5,"air travel - large plane",17,43,2501,0.000179,0.447679
"504",19,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"505",19,5,"car trips- self only",19,54,301,0.000551,0.165851
"506",19,5,"car trips - driver and self",20,26,31,0.000554,0.017174
"507",19,5,"car trips - 2+ people with multiple end points",21,43.4,30,0.000354,0.01062
"508",19,5,"trips using public ground transportation",22,54,19,0.000276,0.005244
"509",19,6,"bags of garbage disposed",23,44,23,0.0419,0.9637
"510",19,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"511",19,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"512",19,6,"hazardous or electric items disposed",26,43.4,0,0.0211,0
"513",19,6,"large items disposed",27,20,2,0.0211,0.0422
"514",20,1,"Household heating => 70F",1,86,1,0.000436,0.000436
"515",20,1,"Household heating < 70F",2,63,2,0.000872,0.001744
"516",20,1,"Use of heat pump",3,45,0,0.001074,0
"517",20,1,"Use of air conditioner",4,48,14,0.000598,0.008372
"518",20,2,"shower - short",5,91,7,0.000177666666666667,0.00124366666666667
"519",20,2,"shower - long (> 3 min)",6,87,37,0.000271666666666667,0.0100516666666667
"520",20,2,"bath",7,14,5,0.000344666666666667,0.00172333333333333
"521",20,2,"wash-up",8,24,51,5.46666666666667e-05,0.002788
"522",20,3,"use of dishwasher",9,20,0,0.000369333333333333,0
"523",20,3,"use of clothes washer",10,30,2,0.000431,0.000862
"524",20,3,"use of clothes dryer",11,15,2,0.000122,0.000244
"525",20,3,"use of cooking range",12,42.25,0,0.000135,0
"526",20,3,"use of  oven",13,35,11,0.00015,0.00165
"527",20,3,"use of self-clean feature of electric oven",14,21,1,0.000178,0.000178
"528",20,3,"Small kitchen appliance in the home",15,42.25,53,4.75e-05,0.0025175
"529",20,4,"TV/computer use",16,21,64,2e-06,0.000128
"530",20,5,"air travel - large plane",17,47,2459,0.000179,0.440161
"531",20,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"532",20,5,"car trips- self only",19,53,287,0.000551,0.158137
"533",20,5,"car trips - driver and self",20,28,13,0.000554,0.007202
"534",20,5,"car trips - 2+ people with multiple end points",21,42.25,23,0.000354,0.008142
"535",20,5,"trips using public ground transportation",22,51,18,0.000276,0.004968
"536",20,6,"bags of garbage disposed",23,48,28,0.0419,1.1732
"537",20,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"538",20,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"539",20,6,"hazardous or electric items disposed",26,42.25,0,0.0211,0
"540",20,6,"large items disposed",27,18,0,0.0211,0
"541",21,1,"Household heating => 70F",1,80,6,0.000436,0.002616
"542",21,1,"Household heating < 70F",2,90,2,0.000872,0.001744
"543",21,1,"Use of heat pump",3,53,0,0.001074,0
"544",21,1,"Use of air conditioner",4,57,18,0.000598,0.010764
"545",21,2,"shower - short",5,97,2,0.000102,0.000204
"546",21,2,"shower - long (> 3 min)",6,79,38,0.000149,0.005662
"547",21,2,"bath",7,16,0,0.000254,0
"548",21,2,"wash-up",8,39,35,4.2e-05,0.00147
"549",21,3,"use of dishwasher",9,25,0,0.000243,0
"550",21,3,"use of clothes washer",10,34,8,0.000292,0.002336
"551",21,3,"use of clothes dryer",11,14,4,0.000122,0.000488
"552",21,3,"use of cooking range",12,45.2,0,0.000135,0
"553",21,3,"use of  oven",13,40,10,0.00015,0.0015
"554",21,3,"use of self-clean feature of electric oven",14,14,4,0.000178,0.000712
"555",21,3,"Small kitchen appliance in the home",15,45.2,0,4.75e-05,0
"556",21,4,"TV/computer use",16,21,62,2e-06,0.000124
"557",21,5,"air travel - large plane",17,45,3515,0.000179,0.629185
"558",21,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"559",21,5,"car trips- self only",19,51,315,0.000551,0.173565
"560",21,5,"car trips - driver and self",20,31,25,0.000554,0.01385
"561",21,5,"car trips - 2+ people with multiple end points",21,45.2,0,0.000354,0
"562",21,5,"trips using public ground transportation",22,62,16,0.000276,0.004416
"563",21,6,"bags of garbage disposed",23,44,20,0.0419,0.838
"564",21,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"565",21,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"566",21,6,"hazardous or electric items disposed",26,45.2,0,0.0211,0
"567",21,6,"large items disposed",27,12,0,0.0211,0
"568",22,1,"Household heating => 70F",1,90,5,0.000436,0.00218
"569",22,1,"Household heating < 70F",2,65,8,0.000872,0.006976
"570",22,1,"Use of heat pump",3,53,0,0.001074,0
"571",22,1,"Use of air conditioner",4,41,23,0.000598,0.013754
"572",22,2,"shower - short",5,91,4,0.0001055,0.000422
"573",22,2,"shower - long (> 3 min)",6,88,13,0.0001645,0.0021385
"574",22,2,"bath",7,9,0,0.000228,0
"575",22,2,"wash-up",8,34,34,2.95e-05,0.001003
"576",22,3,"use of dishwasher",9,24,0,0.000246,0
"577",22,3,"use of clothes washer",10,41,5,0.0003005,0.0015025
"578",22,3,"use of clothes dryer",11,12,2,0.000122,0.000244
"579",22,3,"use of cooking range",12,42.7619047619048,0,0.000135,0
"580",22,3,"use of  oven",13,40,11,0.00015,0.00165
"581",22,3,"use of self-clean feature of electric oven",14,19,4,0.000178,0.000712
"582",22,3,"Small kitchen appliance in the home",15,42.7619047619048,0,4.75e-05,0
"583",22,4,"TV/computer use",16,28,63,2e-06,0.000126
"584",22,5,"air travel - large plane",17,43,3300,0.000179,0.5907
"585",22,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"586",22,5,"car trips- self only",19,46,404,0.0004415,0.178366
"587",22,5,"car trips - driver and self",20,32,32,0.0004455,0.014256
"588",22,5,"car trips - 2+ people with multiple end points",21,42.7619047619048,0,0.0002385,0
"589",22,5,"trips using public ground transportation",22,58,16,0.000138,0.002208
"590",22,6,"bags of garbage disposed",23,46,18,0.0419,0.7542
"591",22,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"592",22,6,"bags of compost deposited (negative CF)",25,18,8,-0.0419,-0.3352
"593",22,6,"hazardous or electric items disposed",26,42.7619047619048,0,0.0211,0
"594",22,6,"large items disposed",27,20,2,0.0211,0.0422
"595",23,1,"Household heating => 70F",1,79,3,0.000436,0.001308
"596",23,1,"Household heating < 70F",2,79,5,0.000872,0.00436
"597",23,1,"Use of heat pump",3,40,0,0.001074,0
"598",23,1,"Use of air conditioner",4,57,19,0.000598,0.011362
"599",23,2,"shower - short",5,83,4,0.000167,0.000668
"600",23,2,"shower - long (> 3 min)",6,80,12,0.0002515,0.003018
"601",23,2,"bath",7,12,0,0.000333,0
"602",23,2,"wash-up",8,34,42,5.45e-05,0.002289
"603",23,3,"use of dishwasher",9,21,0,0.0003595,0
"604",23,3,"use of clothes washer",10,37,6,0.000409,0.002454
"605",23,3,"use of clothes dryer",11,13,3,0.000122,0.000366
"606",23,3,"use of cooking range",12,41.3333333333333,0,0.000135,0
"607",23,3,"use of  oven",13,41,10,0.00015,0.0015
"608",23,3,"use of self-clean feature of electric oven",14,13,3,0.000178,0.000534
"609",23,3,"Small kitchen appliance in the home",15,41.3333333333333,0,4.75e-05,0
"610",23,4,"TV/computer use",16,27,58,2e-06,0.000116
"611",23,5,"air travel - large plane",17,44,2351,0.000179,0.420829
"612",23,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"613",23,5,"car trips- self only",19,42,319,0.0004415,0.1408385
"614",23,5,"car trips - driver and self",20,40,18,0.0004455,0.008019
"615",23,5,"car trips - 2+ people with multiple end points",21,41.3333333333333,0,0.0002385,0
"616",23,5,"trips using public ground transportation",22,53,17,0.000138,0.002346
"617",23,6,"bags of garbage disposed",23,43,21,0.0419,0.8799
"618",23,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"619",23,6,"bags of compost deposited (negative CF)",25,18,8,-0.0419,-0.3352
"620",23,6,"hazardous or electric items disposed",26,41.3333333333333,0,0.0211,0
"621",23,6,"large items disposed",27,12,1,0.0211,0.0211
"622",24,1,"Household heating => 70F",1,77,3,0.000543,0.001629
"623",24,1,"Household heating < 70F",2,61,1,0.0008975,0.0008975
"624",24,1,"Use of heat pump",3,50,0,0.0011515,0
"625",24,1,"Use of air conditioner",4,52,31,0.004289,0.132959
"626",24,2,"shower - short",5,92,5,0.0001505,0.0007525
"627",24,2,"shower - long (> 3 min)",6,77,38,0.0002305,0.008759
"628",24,2,"bath",7,15,0,0.000311,0
"629",24,2,"wash-up",8,24,51,4.85e-05,0.0024735
"630",24,3,"use of dishwasher",9,22,12,0.000316,0.003792
"631",24,3,"use of clothes washer",10,42,6,0.0003835,0.002301
"632",24,3,"use of clothes dryer",11,20,3,0.000122,0.000366
"633",24,3,"use of cooking range",12,42.85,0,0.000135,0
"634",24,3,"use of  oven",13,39,10,0.00015,0.0015
"635",24,3,"use of self-clean feature of electric oven",14,14,4,0.000178,0.000712
"636",24,3,"Small kitchen appliance in the home",15,42.85,0,4.75e-05,0
"637",24,4,"TV/computer use",16,30,60,2e-06,0.00012
"638",24,5,"air travel - large plane",17,51,3779,0.000179,0.676441
"639",24,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"640",24,5,"car trips- self only",19,55,437,0.000551,0.240787
"641",24,5,"car trips - driver and self",20,24,22,0.000554,0.012188
"642",24,5,"car trips - 2+ people with multiple end points",21,42.85,12,0.000354,0.004248
"643",24,5,"trips using public ground transportation",22,53,17,0.000276,0.004692
"644",24,6,"bags of garbage disposed",23,43,23,0.0419,0.9637
"645",24,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"646",24,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"647",24,6,"hazardous or electric items disposed",26,42.85,0,0.0211,0
"648",24,6,"large items disposed",27,16,1,0.0211,0.0211
"649",25,1,"Household heating => 70F",1,66,2,0.000436,0.000872
"650",25,1,"Household heating < 70F",2,80,9,0.000872,0.007848
"651",25,1,"Use of heat pump",3,52,0,0.001074,0
"652",25,1,"Use of air conditioner",4,49,28,0.000598,0.016744
"653",25,2,"shower - short",5,96,5,0.000167,0.000835
"654",25,2,"shower - long (> 3 min)",6,73,26,0.0002515,0.006539
"655",25,2,"bath",7,18,0,0.000333,0
"656",25,2,"wash-up",8,39,50,5.45e-05,0.002725
"657",25,3,"use of dishwasher",9,23,0,0.0003595,0
"658",25,3,"use of clothes washer",10,35,5,0.000409,0.002045
"659",25,3,"use of clothes dryer",11,12,4,0.000122,0.000488
"660",25,3,"use of cooking range",12,44,0,0.000135,0
"661",25,3,"use of  oven",13,32,11,0.00015,0.00165
"662",25,3,"use of self-clean feature of electric oven",14,15,3,0.000178,0.000534
"663",25,3,"Small kitchen appliance in the home",15,44,0,4.75e-05,0
"664",25,4,"TV/computer use",16,30,61,2e-06,0.000122
"665",25,5,"air travel - large plane",17,50,2060,0.000179,0.36874
"666",25,5,"air travel - small  plane (<50 seats)",18,27.3877551020408,0,0.000408,0
"667",25,5,"car trips- self only",19,59,266,0.000551,0.146566
"668",25,5,"car trips - driver and self",20,33,16,0.000554,0.008864
"669",25,5,"car trips - 2+ people with multiple end points",21,44,0,0.000354,0
"670",25,5,"trips using public ground transportation",22,55,14,0.000276,0.003864
"671",25,6,"bags of garbage disposed",23,46,22,0.0419,0.9218
"672",25,6,"bags of recycling deposited (negative CF)",24,9.13513513513514,0,-0.0419,0
"673",25,6,"bags of compost deposited (negative CF)",25,10.6111111111111,0,-0.0419,0
"674",25,6,"hazardous or electric items disposed",26,44,0,0.0211,0
"675",25,6,"large items disposed",27,17,2,0.0211,0.0422
"676",26,1,"Household heating => 70F",1,80,4,0.000543,0.002172
"677",26,1,"Household heating < 70F",2,81,8,0.0008975,0.00718
"678",26,1,"Use of heat pump",3,49,0,0.0011515,0
"679",26,1,"Use of air conditioner",4,56,24,0.004289,0.102936
"680",26,2,"shower - short",5,86,3,0.000199,0.000597
"681",26,2,"shower - long (> 3 min)",6,84,22,0.000312,0.006864
"682",26,2,"bath",7,12,0,0.000368,0
"683",26,2,"wash-up",8,27,42,5.5e-05,0.00231
"684",26,3,"use of dishwasher",9,21,0,0.000389,0
"685",26,3,"use of clothes washer",10,32,7,0.000475,0.003325
"686",26,3,"use of clothes dryer",11,16,2,0.000122,0.000244
"687",26,3,"use of cooking range",12,43.95,0,0.000135,0
"688",26,3,"use of  oven",13,40,11,0.00015,0.00165
"689",26,3,"use of self-clean feature of electric oven",14,17,1,0.000178,0.000178
"690",26,3,"Small kitchen appliance in the home",15,43.95,0,4.75e-05,0
