"","Indnum","Group","Activity","Units","Consumption","Quality_of_Life_Importance__1_10","solar_powered__water_heater","gas_water_heater","electric_water_heater___peak_hou","electric_water_heater___off_peak","gas","natural_gas","hybrid","electric___peak_hours","electric___off_peak_hours","jetfuel","waste","tcf","acf"
"233",9,5,"air travel - large plane","miles",3406,44,0,0,0,0,0,0,0,0,0,0.609674,0,0.609674,0.609674
"234",9,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"235",9,5,"car trips- self only","miles",311,44,0,0,0,0,0.171361,0,0.235427,0,0,0,0,0.406788,0.203394
"236",9,5,"car trips - driver and self","miles",24,27,0,0,0,0,0.013296,0,0.018744,0,0,0,0,0.03204,0.01602
"237",9,5,"car trips - 2+ people with multiple end points","miles",20,0,0,0,0,0,0.00708,0,0.0042,0,0,0,0,0.01128,0.00564
"238",9,5,"trips using public ground transportation","bags",19,56,0,0,0,0,0.005244,0,0,0,0,0,0,0.005244,0.005244
"239",9,6,"bags of garbage disposed","bags",23,43,0,0,0,0,0,0,0,0,0,0,0.9637,0.9637,0.9637
"240",9,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"241",9,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"242",9,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"243",9,6,"large items disposed","items",1,20,0,0,0,0,0,0,0,0,0,0,0.0211,0.0211,0.0211
"244",10,1,"Household heating => 70F","count",6,67,0,0,0,0,0,0.002616,0,0.0039,0.003252,0,0,0.009768,0.003256
"245",10,1,"Household heating < 70F","count",10,93,0,0,0,0,0,0.00872,0,0.00923,0.00901,0,0,0.02696,0.00898666666666667
"246",10,1,"Use of heat pump","count",0,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"247",10,1,"Use of air conditioner","count",31,44,0,0,0,0,0,0.018538,0,0.24738,0.022351,0,0,0.288269,0.0960896666666667
"248",10,2,"shower - short","count",4,91,4.8e-05,0.000408,0.000928,0.000796,0,0,0,0,0,0,0,0.00218,0.000545
"249",10,2,"shower - long (> 3 min)","count",19,90,0.000323,0.002831,0.006726,0.005928,0,0,0,0,0,0,0,0.015808,0.003952
"250",10,2,"bath","count",0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
"251",10,2,"wash-up","count",48,31,0.000192,0.002016,0.003216,0.00264,0,0,0,0,0,0,0,0.008064,0.002016
"252",10,3,"use of dishwasher","count",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"253",10,3,"use of clothes washer","count",4,33,0.000132,0.000796,0.001732,0.001528,0,0.000616,0,0.000408,0.000372,0,0,0.005584,0.000797714285714286
"254",10,3,"use of clothes dryer","count",4,13,0,0,0,0,0,0.000748,0,0.000528,0.000488,0,0,0.001764,0.000588
"255",10,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"256",10,3,"use of  oven","count",8,36,0,0,0,0,0,0.00204,0,0.001296,0.0012,0,0,0.004536,0.001512
"257",10,3,"use of self-clean feature of electric oven","count",1,16,0,0,0,0,0,0,0,0.000199,0.000178,0,0,0.000377,0.0001885
"258",10,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"259",10,4,"TV/computer use","count",58,26,0,0,0,0,0,0,0,0.000116,0.000116,0,0,0.000232,0.000116
"260",10,5,"air travel - large plane","miles",2949,48,0,0,0,0,0,0,0,0,0,0.527871,0,0.527871,0.527871
"261",10,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"262",10,5,"car trips- self only","miles",354,51,0,0,0,0,0.195054,0,0.267978,0,0,0,0,0.463032,0.231516
"263",10,5,"car trips - driver and self","miles",20,22,0,0,0,0,0.01108,0,0.01562,0,0,0,0,0.0267,0.01335
"264",10,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"265",10,5,"trips using public ground transportation","bags",14,53,0,0,0,0,0.003864,0,0,0,0,0,0,0.003864,0.003864
"266",10,6,"bags of garbage disposed","bags",28,49,0,0,0,0,0,0,0,0,0,0,1.1732,1.1732,1.1732
"267",10,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"268",10,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"269",10,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"270",10,6,"large items disposed","items",0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
"271",11,1,"Household heating => 70F","hours",8,78,0,0,0,0,0,0.003488,0,0.0052,0.004336,0,0,0.013024,0.00434133333333333
"272",11,1,"Household heating < 70F","hours",6,85,0,0,0,0,0,0.005232,0,0.005538,0.005406,0,0,0.016176,0.005392
"273",11,1,"Use of heat pump","hours",0,55,0,0,0,0,0,0,0,0,0,0,0,0,0
"274",11,1,"Use of air conditioner","hours",28,49,0,0,0,0,0,0.016744,0,0.22344,0.020188,0,0,0.260372,0.0867906666666667
"275",11,2,"shower - short","count",2,98,2.4e-05,0,0,0.000398,0,0,0,0,0,0,0,0.000422,0.000211
"276",11,2,"shower - long (> 3 min)","count",37,77,0.000629,0,0,0.011544,0,0,0,0,0,0,0,0.012173,0.0060865
"277",11,2,"bath","count",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"278",11,2,"wash-up","count",40,31,0.00016,0,0,0.0022,0,0,0,0,0,0,0,0.00236,0.00118
"279",11,3,"use of dishwasher","count",0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
"280",11,3,"use of clothes washer","count",2,36,6.6e-05,0,0,0.000764,0,0.000308,0,0.000204,0.000186,0,0,0.001528,0.0003056
"281",11,3,"use of clothes dryer","count",4,14,0,0,0,0,0,0.000748,0,0.000528,0.000488,0,0,0.001764,0.000588
"282",11,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"283",11,3,"use of  oven","count",9,40,0,0,0,0,0,0.002295,0,0.001458,0.00135,0,0,0.005103,0.001701
"284",11,3,"use of self-clean feature of electric oven","count",4,21,0,0,0,0,0,0,0,0.000796,0.000712,0,0,0.001508,0.000754
"285",11,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"286",11,4,"TV/computer use","count",64,30,0,0,0,0,0,0,0,0.000128,0.000128,0,0,0.000256,0.000128
"287",11,5,"air travel - large plane","miles",2918,49,0,0,0,0,0,0,0,0,0,0.522322,0,0.522322,0.522322
"288",11,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"289",11,5,"car trips- self only","miles",463,48,0,0,0,0,0.255113,0,0,0,0,0,0,0.255113,0.255113
"290",11,5,"car trips - driver and self","miles",16,40,0,0,0,0,0.008864,0,0,0,0,0,0,0.008864,0.008864
"291",11,5,"car trips - 2+ people with multiple end points","miles",12,0,0,0,0,0,0.004248,0,0,0,0,0,0,0.004248,0.004248
"292",11,5,"trips using public ground transportation","bags",12,45,0,0,0,0,0.003312,0,0,0,0,0,0,0.003312,0.003312
"293",11,6,"bags of garbage disposed","bags",25,41,0,0,0,0,0,0,0,0,0,0,1.0475,1.0475,1.0475
"294",11,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"295",11,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"296",11,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"297",11,6,"large items disposed","items",0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
"298",12,1,"Household heating => 70F","count",3,84,0,0,0,0,0,0.001308,0,0.00195,0.001626,0,0,0.004884,0.001628
"299",12,1,"Household heating < 70F","count",9,72,0,0,0,0,0,0.007848,0,0.008307,0.008109,0,0,0.024264,0.008088
"300",12,1,"Use of heat pump","count",0,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"301",12,1,"Use of air conditioner","count",26,43,0,0,0,0,0,0.015548,0,0.20748,0.018746,0,0,0.241774,0.0805913333333333
"302",12,2,"shower - short","count",6,98,7.2e-05,0.000612,0.001392,0.001194,0,0,0,0,0,0,0,0.00327,0.0008175
"303",12,2,"shower - long (> 3 min)","count",20,76,0.00034,0.00298,0.00708,0.00624,0,0,0,0,0,0,0,0.01664,0.00416
"304",12,2,"bath","count",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
"305",12,2,"wash-up","count",49,33,0.000196,0.002058,0.003283,0.002695,0,0,0,0,0,0,0,0.008232,0.002058
"306",12,3,"use of dishwasher","count",0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
"307",12,3,"use of clothes washer","count",8,28,0.000264,0.001592,0.003464,0.003056,0,0.001232,0,0.000816,0.000744,0,0,0.011168,0.00159542857142857
"308",12,3,"use of clothes dryer","count",2,18,0,0,0,0,0,0.000374,0,0.000264,0.000244,0,0,0.000882,0.000294
"309",12,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"310",12,3,"use of  oven","count",10,36,0,0,0,0,0,0.00255,0,0.00162,0.0015,0,0,0.00567,0.00189
"311",12,3,"use of self-clean feature of electric oven","count",2,15,0,0,0,0,0,0,0,0.000398,0.000356,0,0,0.000754,0.000377
"312",12,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"313",12,4,"TV/computer use","count",61,31,0,0,0,0,0,0,0,0.000122,0.000122,0,0,0.000244,0.000122
"314",12,5,"air travel - large plane","miles",3084,51,0,0,0,0,0,0,0,0,0,0.552036,0,0.552036,0.552036
"315",12,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316",12,5,"car trips- self only","miles",430,50,0,0,0,0,0.23693,0,0,0,0,0,0,0.23693,0.23693
"317",12,5,"car trips - driver and self","miles",19,20,0,0,0,0,0.010526,0,0,0,0,0,0,0.010526,0.010526
"318",12,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"319",12,5,"trips using public ground transportation","bags",12,44,0,0,0,0,0.003312,0,0,0,0,0,0,0.003312,0.003312
"320",12,6,"bags of garbage disposed","bags",21,43,0,0,0,0,0,0,0,0,0,0,0.8799,0.8799,0.8799
"321",12,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"322",12,6,"bags of compost deposited (negative CF)","bags",2,4,0,0,0,0,0,0,0,0,0,0,-0.0838,-0.0838,-0.0838
"323",12,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"324",12,6,"large items disposed","items",0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"325",13,1,"Household heating => 70F","hours",1,80,0,0,0,0,0,0.000436,0,0.00065,0.000542,0,0,0.001628,0.000542666666666667
"326",13,1,"Household heating < 70F","hours",9,73,0,0,0,0,0,0.007848,0,0.008307,0.008109,0,0,0.024264,0.008088
"327",13,1,"Use of heat pump","hours",0,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"328",13,1,"Use of air conditioner","hours",22,39,0,0,0,0,0,0.013156,0,0.17556,0.015862,0,0,0.204578,0.0681926666666667
"329",13,2,"shower - short","count",2,86,0,0,0,0,0,0,0,0,0,0,0,0,0
"330",13,2,"shower - long (> 3 min)","count",11,81,0,0,0,0,0,0,0,0,0,0,0,0,0
"331",13,2,"bath","count",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"332",13,2,"wash-up","count",34,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"333",13,3,"use of dishwasher","count",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"334",13,3,"use of clothes washer","count",4,47,0,0,0,0,0,0.000616,0,0.000408,0.000372,0,0,0.001396,0.000465333333333333
"335",13,3,"use of clothes dryer","count",4,13,0,0,0,0,0,0.000748,0,0.000528,0.000488,0,0,0.001764,0.000588
"336",13,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"337",13,3,"use of  oven","count",11,34,0,0,0,0,0,0.002805,0,0.001782,0.00165,0,0,0.006237,0.002079
"338",13,3,"use of self-clean feature of electric oven","count",3,16,0,0,0,0,0,0,0,0.000597,0.000534,0,0,0.001131,0.0005655
"339",13,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"340",13,4,"TV/computer use","count",63,29,0,0,0,0,0,0,0,0.000126,0.000126,0,0,0.000252,0.000126
"341",13,5,"air travel - large plane","miles",3034,42,0,0,0,0,0,0,0,0,0,0.543086,0,0.543086,0.543086
"342",13,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"343",13,5,"car trips- self only","miles",270,49,0,0,0,0,0.14877,0,0.20439,0,0,0,0,0.35316,0.17658
"344",13,5,"car trips - driver and self","miles",20,21,0,0,0,0,0.01108,0,0.01562,0,0,0,0,0.0267,0.01335
"345",13,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"346",13,5,"trips using public ground transportation","bags",14,43,0,0,0,0,0.003864,0,0,0,0,0,0,0.003864,0.003864
"347",13,6,"bags of garbage disposed","bags",17,50,0,0,0,0,0,0,0,0,0,0,0.7123,0.7123,0.7123
"348",13,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"349",13,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"350",13,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351",13,6,"large items disposed","items",2,20,0,0,0,0,0,0,0,0,0,0,0.0422,0.0422,0.0422
"352",14,1,"Household heating => 70F","count",5,86,0,0,0,0,0,0.00218,0,0.00325,0.00271,0,0,0.00814,0.00271333333333333
"353",14,1,"Household heating < 70F","count",5,61,0,0,0,0,0,0.00436,0,0.004615,0.004505,0,0,0.01348,0.00449333333333333
"354",14,1,"Use of heat pump","count",0,47,0,0,0,0,0,0,0,0,0,0,0,0,0
"355",14,1,"Use of air conditioner","count",22,39,0,0,0,0,0,0.013156,0,0.17556,0.015862,0,0,0.204578,0.0681926666666667
"356",14,2,"shower - short","count",4,97,4.8e-05,0.000408,0,0.000796,0,0,0,0,0,0,0,0.001252,0.000417333333333333
"357",14,2,"shower - long (> 3 min)","count",29,91,0.000493,0.004321,0,0.009048,0,0,0,0,0,0,0,0.013862,0.00462066666666667
"358",14,2,"bath","count",0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
"359",14,2,"wash-up","count",34,38,0.000136,0.001428,0,0.00187,0,0,0,0,0,0,0,0.003434,0.00114466666666667
"360",14,3,"use of dishwasher","count",0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
"361",14,3,"use of clothes washer","count",4,38,0.000132,0.000796,0,0.001528,0,0.000616,0,0.000408,0.000372,0,0,0.003852,0.000642
"362",14,3,"use of clothes dryer","count",1,11,0,0,0,0,0,0.000187,0,0.000132,0.000122,0,0,0.000441,0.000147
"363",14,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"364",14,3,"use of  oven","count",12,32,0,0,0,0,0,0.00306,0,0.001944,0.0018,0,0,0.006804,0.002268
"365",14,3,"use of self-clean feature of electric oven","count",1,19,0,0,0,0,0,0,0,0.000199,0.000178,0,0,0.000377,0.0001885
"366",14,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"367",14,4,"TV/computer use","count",61,30,0,0,0,0,0,0,0,0.000122,0.000122,0,0,0.000244,0.000122
"368",14,5,"air travel - large plane","miles",2447,49,0,0,0,0,0,0,0,0,0,0.438013,0,0.438013,0.438013
"369",14,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"370",14,5,"car trips- self only","miles",449,60,0,0,0,0,0.247399,0,0,0,0,0,0,0.247399,0.247399
"371",14,5,"car trips - driver and self","miles",39,27,0,0,0,0,0.021606,0,0,0,0,0,0,0.021606,0.021606
"372",14,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"373",14,5,"trips using public ground transportation","bags",16,61,0,0,0,0,0.004416,0,0,0,0,0,0,0.004416,0.004416
"374",14,6,"bags of garbage disposed","bags",23,48,0,0,0,0,0,0,0,0,0,0,0.9637,0.9637,0.9637
"375",14,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"376",14,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"377",14,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"378",14,6,"large items disposed","items",1,15,0,0,0,0,0,0,0,0,0,0,0.0211,0.0211,0.0211
"379",15,1,"Household heating => 70F","hours",8,87,0,0,0,0,0,0.003488,0,0.0052,0.004336,0,0,0.013024,0.00434133333333333
"380",15,1,"Household heating < 70F","hours",4,73,0,0,0,0,0,0.003488,0,0.003692,0.003604,0,0,0.010784,0.00359466666666667
"381",15,1,"Use of heat pump","hours",0,50,0,0,0,0,0,0,0,0,0,0,0,0,0
"382",15,1,"Use of air conditioner","hours",31,52,0,0,0,0,0,0.018538,0,0.24738,0.022351,0,0,0.288269,0.0960896666666667
"383",15,2,"shower - short","count",4,84,0,0.000408,0,0.000796,0,0,0,0,0,0,0,0.001204,0.000602
"384",15,2,"shower - long (> 3 min)","count",28,72,0,0.004172,0,0.008736,0,0,0,0,0,0,0,0.012908,0.006454
"385",15,2,"bath","count",0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"386",15,2,"wash-up","count",53,25,0,0.002226,0,0.002915,0,0,0,0,0,0,0,0.005141,0.0025705
"387",15,3,"use of dishwasher","count",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"388",15,3,"use of clothes washer","count",2,46,0,0.000398,0,0.000764,0,0.000308,0,0.000204,0.000186,0,0,0.00186,0.000372
"389",15,3,"use of clothes dryer","count",4,19,0,0,0,0,0,0.000748,0,0.000528,0.000488,0,0,0.001764,0.000588
"390",15,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"391",15,3,"use of  oven","count",9,31,0,0,0,0,0,0.002295,0,0.001458,0.00135,0,0,0.005103,0.001701
"392",15,3,"use of self-clean feature of electric oven","count",2,18,0,0,0,0,0,0,0,0.000398,0.000356,0,0,0.000754,0.000377
"393",15,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"394",15,4,"TV/computer use","count",63,30,0,0,0,0,0,0,0,0.000126,0.000126,0,0,0.000252,0.000126
"395",15,5,"air travel - large plane","miles",3180,47,0,0,0,0,0,0,0,0,0,0.56922,0,0.56922,0.56922
"396",15,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"397",15,5,"car trips- self only","miles",282,59,0,0,0,0,0.155382,0,0.213474,0,0,0,0,0.368856,0.184428
"398",15,5,"car trips - driver and self","miles",11,20,0,0,0,0,0.006094,0,0.008591,0,0,0,0,0.014685,0.0073425
"399",15,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400",15,5,"trips using public ground transportation","bags",15,44,0,0,0,0,0.00414,0,0,0,0,0,0,0.00414,0.00414
"401",15,6,"bags of garbage disposed","bags",26,49,0,0,0,0,0,0,0,0,0,0,1.0894,1.0894,1.0894
"402",15,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"403",15,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"404",15,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"405",15,6,"large items disposed","items",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"406",16,1,"Household heating => 70F","count",5,62,0,0,0,0,0,0.00218,0,0.00325,0.00271,0,0,0.00814,0.00271333333333333
"407",16,1,"Household heating < 70F","count",5,69,0,0,0,0,0,0.00436,0,0.004615,0.004505,0,0,0.01348,0.00449333333333333
"408",16,1,"Use of heat pump","count",0,49,0,0,0,0,0,0,0,0,0,0,0,0,0
"409",16,1,"Use of air conditioner","count",28,41,0,0,0,0,0,0.016744,0,0.22344,0.020188,0,0,0.260372,0.0867906666666667
"410",16,2,"shower - short","count",7,93,0,0.000714,0.001624,0,0,0,0,0,0,0,0,0.002338,0.001169
"411",16,2,"shower - long (> 3 min)","count",28,87,0,0.004172,0.009912,0,0,0,0,0,0,0,0,0.014084,0.007042
"412",16,2,"bath","count",0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
"413",16,2,"wash-up","count",43,34,0,0.001806,0.002881,0,0,0,0,0,0,0,0,0.004687,0.0023435
"414",16,3,"use of dishwasher","count",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"415",16,3,"use of clothes washer","count",4,29,0,0.000796,0.001732,0,0,0.000616,0,0.000408,0.000372,0,0,0.003924,0.0007848
"416",16,3,"use of clothes dryer","count",3,16,0,0,0,0,0,0.000561,0,0.000396,0.000366,0,0,0.001323,0.000441
"417",16,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"418",16,3,"use of  oven","count",11,33,0,0,0,0,0,0.002805,0,0.001782,0.00165,0,0,0.006237,0.002079
"419",16,3,"use of self-clean feature of electric oven","count",3,12,0,0,0,0,0,0,0,0.000597,0.000534,0,0,0.001131,0.0005655
"420",16,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"421",16,4,"TV/computer use","count",60,30,0,0,0,0,0,0,0,0.00012,0.00012,0,0,0.00024,0.00012
"422",16,5,"air travel - large plane","miles",2003,51,0,0,0,0,0,0,0,0,0,0.358537,0,0.358537,0.358537
"423",16,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"424",16,5,"car trips- self only","miles",461,49,0,0,0,0,0.254011,0,0,0,0,0,0,0.254011,0.254011
"425",16,5,"car trips - driver and self","miles",13,40,0,0,0,0,0.007202,0,0,0,0,0,0,0.007202,0.007202
"426",16,5,"car trips - 2+ people with multiple end points","miles",18,0,0,0,0,0,0.006372,0,0,0,0,0,0,0.006372,0.006372
"427",16,5,"trips using public ground transportation","bags",15,42,0,0,0,0,0.00414,0,0,0,0,0,0,0.00414,0.00414
"428",16,6,"bags of garbage disposed","bags",21,51,0,0,0,0,0,0,0,0,0,0,0.8799,0.8799,0.8799
"429",16,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430",16,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431",16,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"432",16,6,"large items disposed","items",2,15,0,0,0,0,0,0,0,0,0,0,0.0422,0.0422,0.0422
"433",17,1,"Household heating => 70F","hours",10,76,0,0,0,0,0,0.00436,0,0.0065,0.00542,0,0,0.01628,0.00542666666666667
"434",17,1,"Household heating < 70F","hours",5,76,0,0,0,0,0,0.00436,0,0.004615,0.004505,0,0,0.01348,0.00449333333333333
"435",17,1,"Use of heat pump","hours",0,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"436",17,1,"Use of air conditioner","hours",28,38,0,0,0,0,0,0.016744,0,0.22344,0.020188,0,0,0.260372,0.0867906666666667
"437",17,2,"shower - short","count",8,89,9.6e-05,0,0.001856,0.001592,0,0,0,0,0,0,0,0.003544,0.00118133333333333
"438",17,2,"shower - long (> 3 min)","count",16,87,0.000272,0,0.005664,0.004992,0,0,0,0,0,0,0,0.010928,0.00364266666666667
"439",17,2,"bath","count",0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
"440",17,2,"wash-up","count",49,43,0.000196,0,0.003283,0.002695,0,0,0,0,0,0,0,0.006174,0.002058
"441",17,3,"use of dishwasher","count",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"442",17,3,"use of clothes washer","count",6,31,0.000198,0,0.002598,0.002292,0,0.000924,0,0.000612,0.000558,0,0,0.007182,0.001197
"443",17,3,"use of clothes dryer","count",4,15,0,0,0,0,0,0.000748,0,0.000528,0.000488,0,0,0.001764,0.000588
"444",17,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"445",17,3,"use of  oven","count",11,41,0,0,0,0,0,0.002805,0,0.001782,0.00165,0,0,0.006237,0.002079
"446",17,3,"use of self-clean feature of electric oven","count",2,19,0,0,0,0,0,0,0,0.000398,0.000356,0,0,0.000754,0.000377
"447",17,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"448",17,4,"TV/computer use","count",62,27,0,0,0,0,0,0,0,0.000124,0.000124,0,0,0.000248,0.000124
"449",17,5,"air travel - large plane","miles",3972,48,0,0,0,0,0,0,0,0,0,0.710988,0,0.710988,0.710988
"450",17,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"451",17,5,"car trips- self only","miles",419,60,0,0,0,0,0.230869,0,0,0,0,0,0,0.230869,0.230869
"452",17,5,"car trips - driver and self","miles",20,28,0,0,0,0,0.01108,0,0,0,0,0,0,0.01108,0.01108
"453",17,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"454",17,5,"trips using public ground transportation","bags",12,52,0,0,0,0,0.003312,0,0,0,0,0,0,0.003312,0.003312
"455",17,6,"bags of garbage disposed","bags",22,43,0,0,0,0,0,0,0,0,0,0,0.9218,0.9218,0.9218
"456",17,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"457",17,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"458",17,6,"hazardous or electric items disposed","bags",3,0,0,0,0,0,0,0,0,0,0,0,0.0633,0.0633,0.0633
"459",17,6,"large items disposed","items",2,14,0,0,0,0,0,0,0,0,0,0,0.0422,0.0422,0.0422
"460",18,1,"Household heating => 70F","count",10,71,0,0,0,0,0,0.00436,0,0.0065,0.00542,0,0,0.01628,0.00542666666666667
"461",18,1,"Household heating < 70F","count",9,76,0,0,0,0,0,0.007848,0,0.008307,0.008109,0,0,0.024264,0.008088
"462",18,1,"Use of heat pump","count",0,54,0,0,0,0,0,0,0,0,0,0,0,0,0
"463",18,1,"Use of air conditioner","count",29,53,0,0,0,0,0,0.017342,0,0.23142,0.020909,0,0,0.269671,0.0898903333333333
